CrimeKey,CrimeCode,CrimeDescription
3359,263,BURGLARY
3360,263,COUNTERFEITING
3361,263,CYBERCRIME
3362,263,DOMESTIC VIOLENCE
3363,263,DRUG OFFENSE
3364,263,EXTORTION
3365,263,FIREARM OFFENSE
3366,263,FRAUD
3367,263,HOMICIDE
3368,263,IDENTITY THEFT
3369,263,ILLEGAL POSSESSION
3370,263,KIDNAPPING
3371,263,PUBLIC INTOXICATION
3372,263,ROBBERY
3373,263,SEXUAL ASSAULT
3374,263,SHOPLIFTING
3375,263,TRAFFIC VIOLATION
3376,263,VANDALISM
3377,263,VEHICLE - STOLEN
3378,264,ARSON
3379,264,ASSAULT
3380,264,BURGLARY
3381,264,COUNTERFEITING
3382,264,CYBERCRIME
3383,264,DOMESTIC VIOLENCE
3384,264,DRUG OFFENSE
3385,264,EXTORTION
3386,264,FIREARM OFFENSE
3387,264,FRAUD
3388,264,HOMICIDE
3389,264,IDENTITY THEFT
3390,264,ILLEGAL POSSESSION
3391,264,KIDNAPPING
3392,264,PUBLIC INTOXICATION
3393,264,ROBBERY
3394,264,SEXUAL ASSAULT
3395,264,SHOPLIFTING
3396,264,TRAFFIC VIOLATION
3397,264,VANDALISM
3398,264,VEHICLE - STOLEN
3399,265,ARSON
3400,265,ASSAULT
3401,265,BURGLARY
3402,265,COUNTERFEITING
3403,265,CYBERCRIME
3404,265,DOMESTIC VIOLENCE
3405,265,DRUG OFFENSE
3406,265,EXTORTION
3407,265,FIREARM OFFENSE
3408,265,FRAUD
3409,265,HOMICIDE
3410,265,IDENTITY THEFT
3411,265,ILLEGAL POSSESSION
3412,265,KIDNAPPING
3413,265,PUBLIC INTOXICATION
3414,265,ROBBERY
3415,265,SEXUAL ASSAULT
3416,265,SHOPLIFTING
3417,265,TRAFFIC VIOLATION
3418,265,VANDALISM
3419,265,VEHICLE - STOLEN
3420,266,ARSON
3421,266,ASSAULT
3422,266,BURGLARY
3423,266,COUNTERFEITING
3424,266,CYBERCRIME
3425,266,DOMESTIC VIOLENCE
3426,266,DRUG OFFENSE
3427,266,EXTORTION
3428,266,FRAUD
3429,266,HOMICIDE
3430,266,IDENTITY THEFT
3431,266,KIDNAPPING
3432,266,PUBLIC INTOXICATION
3433,266,ROBBERY
3434,266,SEXUAL ASSAULT
3435,266,SHOPLIFTING
3436,266,TRAFFIC VIOLATION
3437,266,VANDALISM
3438,266,VEHICLE - STOLEN
3439,267,ARSON
3440,267,ASSAULT
3441,267,BURGLARY
3442,267,COUNTERFEITING
3443,267,CYBERCRIME
3444,267,DOMESTIC VIOLENCE
3445,267,DRUG OFFENSE
3446,267,FIREARM OFFENSE
3447,267,FRAUD
3448,267,HOMICIDE
3449,267,IDENTITY THEFT
3450,267,ILLEGAL POSSESSION
3451,267,KIDNAPPING
3452,267,PUBLIC INTOXICATION
3453,267,ROBBERY
3454,267,SEXUAL ASSAULT
3455,267,SHOPLIFTING
3456,267,TRAFFIC VIOLATION
3457,267,VANDALISM
3458,267,VEHICLE - STOLEN
3459,268,ARSON
3460,268,ASSAULT
3461,268,BURGLARY
3462,268,COUNTERFEITING
3463,268,CYBERCRIME
3464,268,DOMESTIC VIOLENCE
3465,268,DRUG OFFENSE
3466,268,FIREARM OFFENSE
3467,268,FRAUD
3468,268,HOMICIDE
3469,268,IDENTITY THEFT
3470,268,ILLEGAL POSSESSION
3471,268,KIDNAPPING
3472,268,PUBLIC INTOXICATION
3473,268,ROBBERY
3474,268,SEXUAL ASSAULT
3475,268,SHOPLIFTING
3476,268,TRAFFIC VIOLATION
3477,268,VANDALISM
3478,268,VEHICLE - STOLEN
3479,269,ARSON
3480,269,ASSAULT
3481,269,BURGLARY
3482,269,COUNTERFEITING
3483,269,CYBERCRIME
3484,269,DOMESTIC VIOLENCE
3485,269,DRUG OFFENSE
3486,269,EXTORTION
3487,269,FIREARM OFFENSE
3488,269,FRAUD
3489,269,HOMICIDE
3490,269,IDENTITY THEFT
3491,269,KIDNAPPING
3492,269,PUBLIC INTOXICATION
3493,269,ROBBERY
3494,269,SEXUAL ASSAULT
3495,269,SHOPLIFTING
3496,269,TRAFFIC VIOLATION
3497,269,VANDALISM
3498,269,VEHICLE - STOLEN
3499,270,ARSON
3500,270,ASSAULT
3501,270,BURGLARY
3502,270,COUNTERFEITING
3503,270,CYBERCRIME
3504,270,DOMESTIC VIOLENCE
3505,270,DRUG OFFENSE
3506,270,EXTORTION
3507,270,FIREARM OFFENSE
3508,270,FRAUD
3509,270,HOMICIDE
3510,270,IDENTITY THEFT
3511,270,ILLEGAL POSSESSION
3512,270,KIDNAPPING
3513,270,PUBLIC INTOXICATION
3514,270,ROBBERY
3515,270,SEXUAL ASSAULT
3516,270,SHOPLIFTING
3517,270,TRAFFIC VIOLATION
3518,270,VANDALISM
3519,270,VEHICLE - STOLEN
3520,271,ARSON
3521,271,ASSAULT
3522,271,BURGLARY
3523,271,CYBERCRIME
3524,271,DOMESTIC VIOLENCE
3525,271,DRUG OFFENSE
3526,271,EXTORTION
3527,271,FIREARM OFFENSE
3528,271,FRAUD
3529,271,HOMICIDE
3530,271,IDENTITY THEFT
3531,271,ILLEGAL POSSESSION
3532,271,KIDNAPPING
3533,271,PUBLIC INTOXICATION
3534,271,ROBBERY
3535,271,SEXUAL ASSAULT
3536,271,SHOPLIFTING
3537,271,TRAFFIC VIOLATION
3538,271,VANDALISM
3539,271,VEHICLE - STOLEN
3540,272,ARSON
3541,272,ASSAULT
3542,272,BURGLARY
3543,272,COUNTERFEITING
3544,272,CYBERCRIME
3545,272,DOMESTIC VIOLENCE
3546,272,DRUG OFFENSE
3547,272,EXTORTION
3548,272,FIREARM OFFENSE
3549,272,FRAUD
3550,272,HOMICIDE
3551,272,IDENTITY THEFT
3552,272,ILLEGAL POSSESSION
3553,272,KIDNAPPING
3554,272,PUBLIC INTOXICATION
3555,272,ROBBERY
3556,272,SEXUAL ASSAULT
3557,272,SHOPLIFTING
3558,272,TRAFFIC VIOLATION
3559,272,VANDALISM
3560,272,VEHICLE - STOLEN
3561,273,ARSON
3562,273,ASSAULT
3563,273,BURGLARY
3564,273,COUNTERFEITING
3565,273,CYBERCRIME
3566,273,DOMESTIC VIOLENCE
3567,273,DRUG OFFENSE
3568,273,EXTORTION
3569,273,FIREARM OFFENSE
3570,273,FRAUD
3571,273,HOMICIDE
3572,273,IDENTITY THEFT
3573,273,ILLEGAL POSSESSION
3574,273,KIDNAPPING
3575,273,PUBLIC INTOXICATION
3576,273,ROBBERY
3577,273,SEXUAL ASSAULT
3578,273,SHOPLIFTING
3579,273,TRAFFIC VIOLATION
3580,273,VANDALISM
3581,273,VEHICLE - STOLEN
3582,274,ARSON
3583,274,ASSAULT
3584,274,BURGLARY
3585,274,COUNTERFEITING
3586,274,CYBERCRIME
3587,274,DOMESTIC VIOLENCE
3588,274,DRUG OFFENSE
3589,274,EXTORTION
3590,274,FIREARM OFFENSE
3591,274,FRAUD
3592,274,HOMICIDE
3593,274,IDENTITY THEFT
3594,274,ILLEGAL POSSESSION
3595,274,KIDNAPPING
3596,274,PUBLIC INTOXICATION
3597,274,ROBBERY
3598,274,SEXUAL ASSAULT
3599,274,SHOPLIFTING
3600,274,TRAFFIC VIOLATION
3601,274,VANDALISM
3602,274,VEHICLE - STOLEN
3603,275,ARSON
3604,275,ASSAULT
3605,275,BURGLARY
3606,275,COUNTERFEITING
3607,275,CYBERCRIME
3608,275,DOMESTIC VIOLENCE
3609,275,DRUG OFFENSE
3610,275,EXTORTION
3611,275,FIREARM OFFENSE
3612,275,FRAUD
3613,275,HOMICIDE
3614,275,IDENTITY THEFT
3615,275,ILLEGAL POSSESSION
3616,275,KIDNAPPING
3617,275,PUBLIC INTOXICATION
3618,275,ROBBERY
3619,275,SEXUAL ASSAULT
3620,275,SHOPLIFTING
3621,275,TRAFFIC VIOLATION
3622,275,VANDALISM
3623,275,VEHICLE - STOLEN
3624,276,ARSON
3625,276,ASSAULT
3626,276,COUNTERFEITING
3627,276,CYBERCRIME
3628,276,DOMESTIC VIOLENCE
3629,276,DRUG OFFENSE
3630,276,EXTORTION
3631,276,FIREARM OFFENSE
3632,276,FRAUD
3633,276,HOMICIDE
3634,276,IDENTITY THEFT
3635,276,ILLEGAL POSSESSION
3636,276,KIDNAPPING
3637,276,PUBLIC INTOXICATION
3638,276,ROBBERY
3639,276,SEXUAL ASSAULT
3640,276,SHOPLIFTING
3641,276,TRAFFIC VIOLATION
3642,276,VANDALISM
3643,276,VEHICLE - STOLEN
3644,277,ARSON
3645,277,ASSAULT
3646,277,BURGLARY
3647,277,COUNTERFEITING
3648,277,CYBERCRIME
3649,277,DOMESTIC VIOLENCE
3650,277,DRUG OFFENSE
3651,277,EXTORTION
3652,277,FIREARM OFFENSE
3653,277,FRAUD
3654,277,HOMICIDE
3655,277,IDENTITY THEFT
3656,277,ILLEGAL POSSESSION
3657,277,KIDNAPPING
3658,277,PUBLIC INTOXICATION
3659,277,ROBBERY
3660,277,SEXUAL ASSAULT
3661,277,SHOPLIFTING
3662,277,TRAFFIC VIOLATION
3663,277,VANDALISM
3664,277,VEHICLE - STOLEN
3665,278,ARSON
3666,278,ASSAULT
3667,278,BURGLARY
3668,278,COUNTERFEITING
3669,278,CYBERCRIME
3670,278,DOMESTIC VIOLENCE
3671,278,DRUG OFFENSE
3672,278,EXTORTION
3673,278,FIREARM OFFENSE
3674,278,FRAUD
3675,278,HOMICIDE
3676,278,IDENTITY THEFT
3677,278,ILLEGAL POSSESSION
3678,278,KIDNAPPING
3679,278,PUBLIC INTOXICATION
3680,278,ROBBERY
3681,278,SEXUAL ASSAULT
3682,278,SHOPLIFTING
3683,278,TRAFFIC VIOLATION
3684,278,VANDALISM
3685,278,VEHICLE - STOLEN
3686,279,ARSON
3687,279,ASSAULT
3688,279,BURGLARY
3689,279,COUNTERFEITING
3690,279,CYBERCRIME
3691,279,DOMESTIC VIOLENCE
3692,279,DRUG OFFENSE
3693,279,EXTORTION
3694,279,FIREARM OFFENSE
3695,279,FRAUD
3696,279,HOMICIDE
3697,279,IDENTITY THEFT
3698,279,ILLEGAL POSSESSION
3699,279,KIDNAPPING
3700,279,PUBLIC INTOXICATION
3701,279,ROBBERY
3702,279,SEXUAL ASSAULT
3703,279,SHOPLIFTING
3704,279,TRAFFIC VIOLATION
3705,279,VANDALISM
3706,279,VEHICLE - STOLEN
3707,280,ARSON
3708,280,ASSAULT
3709,280,BURGLARY
3710,280,COUNTERFEITING
3711,280,CYBERCRIME
3712,280,DOMESTIC VIOLENCE
3713,280,DRUG OFFENSE
3714,280,EXTORTION
3715,280,FIREARM OFFENSE
3716,280,FRAUD
3717,280,HOMICIDE
3718,280,IDENTITY THEFT
3719,280,ILLEGAL POSSESSION
3720,280,KIDNAPPING
3721,280,PUBLIC INTOXICATION
3722,280,ROBBERY
3723,280,SEXUAL ASSAULT
3724,280,SHOPLIFTING
3725,280,TRAFFIC VIOLATION
3726,280,VANDALISM
3727,280,VEHICLE - STOLEN
3728,281,ARSON
3729,281,ASSAULT
3730,281,COUNTERFEITING
3731,281,CYBERCRIME
3732,281,DOMESTIC VIOLENCE
3733,281,DRUG OFFENSE
3734,281,EXTORTION
3735,281,FIREARM OFFENSE
3736,281,FRAUD
3737,281,HOMICIDE
3738,281,IDENTITY THEFT
3739,281,ILLEGAL POSSESSION
3740,281,KIDNAPPING
3741,281,PUBLIC INTOXICATION
3742,281,ROBBERY
3743,281,SEXUAL ASSAULT
3744,281,SHOPLIFTING
3745,281,TRAFFIC VIOLATION
3746,281,VANDALISM
3747,281,VEHICLE - STOLEN
3748,282,ARSON
3749,282,ASSAULT
3750,282,BURGLARY
3751,282,COUNTERFEITING
3752,282,CYBERCRIME
3753,282,DOMESTIC VIOLENCE
3754,282,DRUG OFFENSE
3755,282,EXTORTION
3756,282,FRAUD
3757,282,HOMICIDE
3758,282,IDENTITY THEFT
3759,282,ILLEGAL POSSESSION
3760,282,KIDNAPPING
3761,282,ROBBERY
3762,282,SEXUAL ASSAULT
3763,282,SHOPLIFTING
3764,282,TRAFFIC VIOLATION
3765,282,VANDALISM
3766,282,VEHICLE - STOLEN
3767,283,ARSON
3768,283,ASSAULT
3769,283,BURGLARY
3770,283,COUNTERFEITING
3771,283,CYBERCRIME
3772,283,DOMESTIC VIOLENCE
3773,283,DRUG OFFENSE
3774,283,EXTORTION
3775,283,FIREARM OFFENSE
3776,283,FRAUD
3777,283,HOMICIDE
3778,283,IDENTITY THEFT
3779,283,ILLEGAL POSSESSION
3780,283,KIDNAPPING
3781,283,PUBLIC INTOXICATION
3782,283,ROBBERY
3783,283,SEXUAL ASSAULT
3784,283,SHOPLIFTING
3785,283,TRAFFIC VIOLATION
3786,283,VANDALISM
3787,283,VEHICLE - STOLEN
3788,284,ARSON
3789,284,ASSAULT
3790,284,BURGLARY
3791,284,COUNTERFEITING
3792,284,CYBERCRIME
3793,284,DOMESTIC VIOLENCE
3794,284,DRUG OFFENSE
3795,284,EXTORTION
3796,284,FIREARM OFFENSE
3797,284,FRAUD
3798,284,HOMICIDE
3799,284,IDENTITY THEFT
3800,284,ILLEGAL POSSESSION
3801,284,KIDNAPPING
3802,284,PUBLIC INTOXICATION
3803,284,ROBBERY
3804,284,SEXUAL ASSAULT
3805,284,SHOPLIFTING
3806,284,TRAFFIC VIOLATION
3807,284,VANDALISM
3808,284,VEHICLE - STOLEN
3809,285,ARSON
3810,285,ASSAULT
3811,285,BURGLARY
3812,285,COUNTERFEITING
3813,285,CYBERCRIME
3814,285,DOMESTIC VIOLENCE
3815,285,DRUG OFFENSE
3816,285,EXTORTION
3817,285,FIREARM OFFENSE
3818,285,FRAUD
3819,285,HOMICIDE
3820,285,IDENTITY THEFT
3821,285,ILLEGAL POSSESSION
3822,285,KIDNAPPING
3823,285,PUBLIC INTOXICATION
3824,285,ROBBERY
3825,285,SEXUAL ASSAULT
3826,285,SHOPLIFTING
3827,285,TRAFFIC VIOLATION
3828,285,VANDALISM
3829,285,VEHICLE - STOLEN
3830,286,ARSON
3831,286,ASSAULT
3832,286,BURGLARY
3833,286,COUNTERFEITING
3834,286,CYBERCRIME
3835,286,DOMESTIC VIOLENCE
3836,286,DRUG OFFENSE
3837,286,EXTORTION
3838,286,FIREARM OFFENSE
3839,286,FRAUD
3840,286,HOMICIDE
3841,286,IDENTITY THEFT
3842,286,ILLEGAL POSSESSION
3843,286,KIDNAPPING
3844,286,PUBLIC INTOXICATION
3845,286,ROBBERY
3846,286,SEXUAL ASSAULT
3847,286,SHOPLIFTING
3848,286,TRAFFIC VIOLATION
3849,286,VANDALISM
3850,287,ARSON
3851,287,ASSAULT
3852,287,BURGLARY
3853,287,COUNTERFEITING
3854,287,CYBERCRIME
3855,287,DOMESTIC VIOLENCE
3856,287,DRUG OFFENSE
3857,287,EXTORTION
3858,287,FIREARM OFFENSE
3859,287,FRAUD
3860,287,HOMICIDE
3861,287,IDENTITY THEFT
3862,287,ILLEGAL POSSESSION
3863,287,KIDNAPPING
3864,287,PUBLIC INTOXICATION
3865,287,ROBBERY
3866,287,SEXUAL ASSAULT
3867,287,SHOPLIFTING
3868,287,TRAFFIC VIOLATION
3869,287,VANDALISM
3870,287,VEHICLE - STOLEN
3871,288,ARSON
3872,288,ASSAULT
3873,288,BURGLARY
3874,288,COUNTERFEITING
3875,288,CYBERCRIME
3876,288,DOMESTIC VIOLENCE
3877,288,DRUG OFFENSE
3878,288,EXTORTION
3879,288,FIREARM OFFENSE
3880,288,HOMICIDE
3881,288,IDENTITY THEFT
3882,288,ILLEGAL POSSESSION
3883,288,KIDNAPPING
3884,288,PUBLIC INTOXICATION
3885,288,ROBBERY
3886,288,SEXUAL ASSAULT
3887,288,SHOPLIFTING
3888,288,TRAFFIC VIOLATION
3889,288,VANDALISM
3890,288,VEHICLE - STOLEN
3891,289,ARSON
3892,289,ASSAULT
3893,289,BURGLARY
3894,289,COUNTERFEITING
3895,289,CYBERCRIME
3896,289,DOMESTIC VIOLENCE
3897,289,DRUG OFFENSE
3898,289,EXTORTION
3899,289,FIREARM OFFENSE
3900,289,FRAUD
3901,289,HOMICIDE
3902,289,IDENTITY THEFT
3903,289,ILLEGAL POSSESSION
3904,289,KIDNAPPING
3905,289,PUBLIC INTOXICATION
3906,289,ROBBERY
3907,289,SEXUAL ASSAULT
3908,289,SHOPLIFTING
3909,289,TRAFFIC VIOLATION
3910,289,VANDALISM
3911,289,VEHICLE - STOLEN
3912,290,ARSON
3913,290,ASSAULT
3914,290,BURGLARY
3915,290,COUNTERFEITING
3916,290,CYBERCRIME
3917,290,DOMESTIC VIOLENCE
3918,290,DRUG OFFENSE
3919,290,EXTORTION
3920,290,FIREARM OFFENSE
3921,290,FRAUD
3922,290,HOMICIDE
3923,290,IDENTITY THEFT
3924,290,ILLEGAL POSSESSION
3925,290,KIDNAPPING
3926,290,PUBLIC INTOXICATION
3927,290,ROBBERY
3928,290,SEXUAL ASSAULT
3929,290,SHOPLIFTING
3930,290,TRAFFIC VIOLATION
3931,290,VANDALISM
3932,290,VEHICLE - STOLEN
3933,291,ARSON
3934,291,ASSAULT
3935,291,BURGLARY
3936,291,COUNTERFEITING
3937,291,CYBERCRIME
3938,291,DOMESTIC VIOLENCE
3939,291,DRUG OFFENSE
3940,291,EXTORTION
3941,291,FIREARM OFFENSE
3942,291,FRAUD
3943,291,HOMICIDE
3944,291,IDENTITY THEFT
3945,291,ILLEGAL POSSESSION
3946,291,KIDNAPPING
3947,291,PUBLIC INTOXICATION
3948,291,ROBBERY
3949,291,SEXUAL ASSAULT
3950,291,SHOPLIFTING
3951,291,TRAFFIC VIOLATION
3952,291,VANDALISM
3953,291,VEHICLE - STOLEN
3954,292,ARSON
3955,292,ASSAULT
3956,292,BURGLARY
3957,292,COUNTERFEITING
3958,292,CYBERCRIME
3959,292,DOMESTIC VIOLENCE
3960,292,DRUG OFFENSE
3961,292,EXTORTION
3962,292,FIREARM OFFENSE
3963,292,FRAUD
3964,292,HOMICIDE
3965,292,IDENTITY THEFT
3966,292,ILLEGAL POSSESSION
3967,292,KIDNAPPING
3968,292,PUBLIC INTOXICATION
3969,292,SEXUAL ASSAULT
3970,292,SHOPLIFTING
3971,292,TRAFFIC VIOLATION
3972,292,VANDALISM
3973,292,VEHICLE - STOLEN
3974,293,ARSON
3975,293,ASSAULT
3976,293,BURGLARY
3977,293,COUNTERFEITING
3978,293,CYBERCRIME
3979,293,DOMESTIC VIOLENCE
3980,293,DRUG OFFENSE
3981,293,EXTORTION
3982,293,FIREARM OFFENSE
3983,293,FRAUD
3984,293,HOMICIDE
3985,293,IDENTITY THEFT
3986,293,ILLEGAL POSSESSION
3987,293,KIDNAPPING
3988,293,PUBLIC INTOXICATION
3989,293,ROBBERY
3990,293,SEXUAL ASSAULT
3991,293,SHOPLIFTING
3992,293,TRAFFIC VIOLATION
3993,293,VANDALISM
3994,293,VEHICLE - STOLEN
3995,294,ARSON
3996,294,ASSAULT
3997,294,BURGLARY
3998,294,COUNTERFEITING
3999,294,CYBERCRIME
4000,294,DOMESTIC VIOLENCE
4001,294,DRUG OFFENSE
4002,294,EXTORTION
4003,294,FIREARM OFFENSE
4004,294,FRAUD
4005,294,HOMICIDE
4006,294,IDENTITY THEFT
4007,294,ILLEGAL POSSESSION
4008,294,KIDNAPPING
4009,294,PUBLIC INTOXICATION
4010,294,ROBBERY
4011,294,SEXUAL ASSAULT
4012,294,SHOPLIFTING
4013,294,TRAFFIC VIOLATION
4014,294,VANDALISM
4015,294,VEHICLE - STOLEN
4016,295,ARSON
4017,295,ASSAULT
4018,295,BURGLARY
4019,295,COUNTERFEITING
4020,295,DOMESTIC VIOLENCE
4021,295,DRUG OFFENSE
4022,295,EXTORTION
4023,295,FIREARM OFFENSE
4024,295,FRAUD
4025,295,HOMICIDE
4026,295,IDENTITY THEFT
4027,295,ILLEGAL POSSESSION
4028,295,KIDNAPPING
4029,295,PUBLIC INTOXICATION
4030,295,ROBBERY
4031,295,SEXUAL ASSAULT
4032,295,SHOPLIFTING
4033,295,TRAFFIC VIOLATION
4034,295,VANDALISM
4035,295,VEHICLE - STOLEN
4036,296,ARSON
4037,296,ASSAULT
4038,296,BURGLARY
4039,296,COUNTERFEITING
4040,296,CYBERCRIME
4041,296,DOMESTIC VIOLENCE
4042,296,DRUG OFFENSE
4043,296,EXTORTION
4044,296,FIREARM OFFENSE
4045,296,FRAUD
4046,296,HOMICIDE
4047,296,IDENTITY THEFT
4048,296,ILLEGAL POSSESSION
4049,296,KIDNAPPING
4050,296,PUBLIC INTOXICATION
4051,296,ROBBERY
4052,296,SEXUAL ASSAULT
4053,296,SHOPLIFTING
4054,296,TRAFFIC VIOLATION
4055,296,VANDALISM
4056,296,VEHICLE - STOLEN
4057,297,ARSON
4058,297,ASSAULT
4059,297,BURGLARY
4060,297,COUNTERFEITING
4061,297,CYBERCRIME
4062,297,DOMESTIC VIOLENCE
4063,297,DRUG OFFENSE
4064,297,EXTORTION
4065,297,FIREARM OFFENSE
4066,297,FRAUD
4067,297,HOMICIDE
4068,297,IDENTITY THEFT
4069,297,ILLEGAL POSSESSION
4070,297,KIDNAPPING
4071,297,PUBLIC INTOXICATION
4072,297,ROBBERY
4073,297,SEXUAL ASSAULT
4074,297,SHOPLIFTING
4075,297,TRAFFIC VIOLATION
4076,297,VANDALISM
4077,297,VEHICLE - STOLEN
4078,298,ARSON
4079,298,ASSAULT
4080,298,BURGLARY
4081,298,COUNTERFEITING
4082,298,CYBERCRIME
4083,298,DOMESTIC VIOLENCE
4084,298,DRUG OFFENSE
4085,298,EXTORTION
4086,298,FIREARM OFFENSE
4087,298,FRAUD
4088,298,HOMICIDE
4089,298,IDENTITY THEFT
4090,298,ILLEGAL POSSESSION
4091,298,KIDNAPPING
4092,298,PUBLIC INTOXICATION
4093,298,ROBBERY
4094,298,SHOPLIFTING
4095,298,TRAFFIC VIOLATION
4096,298,VANDALISM
4097,298,VEHICLE - STOLEN
4098,299,ARSON
4099,299,ASSAULT
4100,299,BURGLARY
4101,299,COUNTERFEITING
4102,299,CYBERCRIME
4103,299,DOMESTIC VIOLENCE
4104,299,DRUG OFFENSE
4105,299,EXTORTION
4106,299,FIREARM OFFENSE
4107,299,FRAUD
4108,299,HOMICIDE
4109,299,IDENTITY THEFT
4110,299,ILLEGAL POSSESSION
4111,299,KIDNAPPING
4112,299,PUBLIC INTOXICATION
4113,299,ROBBERY
4114,299,SEXUAL ASSAULT
4115,299,SHOPLIFTING
4116,299,TRAFFIC VIOLATION
4117,299,VANDALISM
4118,299,VEHICLE - STOLEN
4119,300,ARSON
4120,300,ASSAULT
4121,300,BURGLARY
4122,300,COUNTERFEITING
4123,300,CYBERCRIME
4124,300,DOMESTIC VIOLENCE
4125,300,DRUG OFFENSE
4126,300,EXTORTION
4127,300,FIREARM OFFENSE
4128,300,FRAUD
4129,300,HOMICIDE
4130,300,IDENTITY THEFT
4131,300,ILLEGAL POSSESSION
4132,300,KIDNAPPING
4133,300,PUBLIC INTOXICATION
4134,300,ROBBERY
4135,300,SEXUAL ASSAULT
4136,300,SHOPLIFTING
4137,300,TRAFFIC VIOLATION
4138,300,VANDALISM
4139,300,VEHICLE - STOLEN
4140,301,ARSON
4141,301,ASSAULT
4142,301,BURGLARY
4143,301,COUNTERFEITING
4144,301,CYBERCRIME
4145,301,DOMESTIC VIOLENCE
4146,301,DRUG OFFENSE
4147,301,EXTORTION
4148,301,FIREARM OFFENSE
4149,301,FRAUD
4150,301,HOMICIDE
4151,301,IDENTITY THEFT
4152,301,ILLEGAL POSSESSION
4153,301,KIDNAPPING
4154,301,PUBLIC INTOXICATION
4155,301,ROBBERY
4156,301,SEXUAL ASSAULT
4157,301,SHOPLIFTING
4158,301,TRAFFIC VIOLATION
4159,301,VANDALISM
4160,301,VEHICLE - STOLEN
4161,302,ARSON
4162,302,ASSAULT
4163,302,BURGLARY
4164,302,CYBERCRIME
4165,302,DOMESTIC VIOLENCE
4166,302,DRUG OFFENSE
4167,302,EXTORTION
4168,302,FIREARM OFFENSE
4169,302,FRAUD
4170,302,HOMICIDE
4171,302,ILLEGAL POSSESSION
4172,302,KIDNAPPING
4173,302,PUBLIC INTOXICATION
4174,302,ROBBERY
4175,302,SEXUAL ASSAULT
4176,302,SHOPLIFTING
4177,302,TRAFFIC VIOLATION
4178,302,VANDALISM
4179,302,VEHICLE - STOLEN
4180,303,ARSON
4181,303,ASSAULT
4182,303,BURGLARY
4183,303,COUNTERFEITING
4184,303,CYBERCRIME
4185,303,DOMESTIC VIOLENCE
4186,303,DRUG OFFENSE
4187,303,EXTORTION
4188,303,FIREARM OFFENSE
4189,303,FRAUD
4190,303,HOMICIDE
4191,303,IDENTITY THEFT
4192,303,ILLEGAL POSSESSION
4193,303,KIDNAPPING
4194,303,PUBLIC INTOXICATION
4195,303,ROBBERY
4196,303,SEXUAL ASSAULT
4197,303,SHOPLIFTING
4198,303,TRAFFIC VIOLATION
4199,303,VEHICLE - STOLEN
4200,304,ARSON
4201,304,ASSAULT
4202,304,BURGLARY
4203,304,COUNTERFEITING
4204,304,CYBERCRIME
4205,304,DOMESTIC VIOLENCE
4206,304,DRUG OFFENSE
4207,304,EXTORTION
4208,304,FIREARM OFFENSE
4209,304,HOMICIDE
4210,304,IDENTITY THEFT
4211,304,ILLEGAL POSSESSION
4212,304,KIDNAPPING
4213,304,PUBLIC INTOXICATION
4214,304,ROBBERY
4215,304,SEXUAL ASSAULT
4216,304,SHOPLIFTING
4217,304,TRAFFIC VIOLATION
4218,304,VANDALISM
4219,304,VEHICLE - STOLEN
4220,305,ARSON
4221,305,ASSAULT
4222,305,BURGLARY
4223,305,COUNTERFEITING
4224,305,CYBERCRIME
4225,305,DOMESTIC VIOLENCE
4226,305,DRUG OFFENSE
4227,305,EXTORTION
4228,305,FIREARM OFFENSE
4229,305,FRAUD
4230,305,HOMICIDE
4231,305,IDENTITY THEFT
4232,305,ILLEGAL POSSESSION
4233,305,KIDNAPPING
4234,305,PUBLIC INTOXICATION
4235,305,ROBBERY
4236,305,SEXUAL ASSAULT
4237,305,SHOPLIFTING
4238,305,TRAFFIC VIOLATION
4239,305,VANDALISM
4240,305,VEHICLE - STOLEN
4241,306,ARSON
4242,306,ASSAULT
4243,306,BURGLARY
4244,306,COUNTERFEITING
4245,306,CYBERCRIME
4246,306,DOMESTIC VIOLENCE
4247,306,DRUG OFFENSE
4248,306,EXTORTION
4249,306,FIREARM OFFENSE
4250,306,FRAUD
4251,306,HOMICIDE
4252,306,IDENTITY THEFT
4253,306,ILLEGAL POSSESSION
4254,306,KIDNAPPING
4255,306,PUBLIC INTOXICATION
4256,306,ROBBERY
4257,306,SEXUAL ASSAULT
4258,306,SHOPLIFTING
4259,306,TRAFFIC VIOLATION
4260,306,VANDALISM
4261,306,VEHICLE - STOLEN
4262,307,ARSON
4263,307,ASSAULT
4264,307,BURGLARY
4265,307,COUNTERFEITING
4266,307,CYBERCRIME
4267,307,DOMESTIC VIOLENCE
4268,307,DRUG OFFENSE
4269,307,EXTORTION
4270,307,FIREARM OFFENSE
4271,307,FRAUD
4272,307,HOMICIDE
4273,307,IDENTITY THEFT
4274,307,ILLEGAL POSSESSION
4275,307,KIDNAPPING
4276,307,PUBLIC INTOXICATION
4277,307,ROBBERY
4278,307,SEXUAL ASSAULT
4279,307,SHOPLIFTING
4280,307,TRAFFIC VIOLATION
4281,307,VANDALISM
4282,307,VEHICLE - STOLEN
4283,308,ARSON
4284,308,ASSAULT
4285,308,BURGLARY
4286,308,COUNTERFEITING
4287,308,CYBERCRIME
4288,308,DOMESTIC VIOLENCE
4289,308,DRUG OFFENSE
4290,308,EXTORTION
4291,308,FIREARM OFFENSE
4292,308,FRAUD
